# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       5.135351676279e+13       2.863591496747e-25       9.016730473377e-09       5.694883264156e+21       1.416747636622e+04       2.758813273035e-10       7.275497350592e+17       5.206246621722e-09       1.913638201732e+43       3.341243290985e+32       1.806998922675e+33       4.403372023633e+42       1.467790674544e+42       3.446454986861e-08       8.891941349274e+42       3.243169539237e+43       3.243169539237e+43       1.081056513007e+43      -4.795379971324e+51       1.279681606083e-05       8.573117973289e-01 
       5.080447493954e+13       2.925819363512e-25       9.114955901168e-09       5.573761490791e+21       1.416747636622e+04       2.788627652009e-10       7.197711980042e+17       5.262510309960e-09       1.833103308263e+43       3.235217115571e+32       1.749658235972e+33       4.218057424194e+42       1.406019141398e+42       3.446454986861e-08       8.517726647329e+42       3.106681715623e+43       3.106681715623e+43       1.035560571805e+43      -4.544456088467e+51       1.291474163138e-05       8.494836126454e-01 
       5.026130315096e+13       2.989399484679e-25       9.213181328960e-09       5.455215799025e+21       1.416747636622e+04       2.818764233723e-10       7.120758245266e+17       5.319382037477e-09       1.755957701787e+43       3.132555421248e+32       1.694137115573e+33       4.040541734449e+42       1.346847244816e+42       3.446454986861e-08       8.159260659601e+42       2.975937941393e+43       2.975937941393e+43       9.919793137308e+42      -4.306662092160e+51       1.303266720193e-05       8.417970939914e-01 
       4.972393863805e+13       3.054361248004e-25       9.313225746155e-09       5.339191399399e+21       1.416747636622e+04       2.849226500207e-10       7.044627254901e+17       5.376868375396e-09       1.682058745171e+43       3.033151444446e+32       1.640377821996e+33       3.870496739609e+42       1.290165579870e+42       3.446454986861e-08       7.815880606147e+42       2.850696479941e+43       2.850696479941e+43       9.502321599156e+42      -4.081310945687e+51       1.315059277247e-05       8.342484302849e-01 
       4.919231931283e+13       3.120734674948e-25       9.413270163350e-09       5.225634667745e+21       1.416747636622e+04       2.880017971123e-10       6.969310212642e+17       5.434975965712e-09       1.611269804123e+43       2.936901809475e+32       1.588324447981e+33       3.707608037705e+42       1.235869345902e+42       3.446454986861e-08       7.486951599917e+42       2.730725768073e+43       2.730725768073e+43       9.102419226284e+42      -3.867751562330e+51       1.326851834303e-05       8.268339459054e-01 
       4.866638375110e+13       3.188550444767e-25       9.515133569948e-09       5.114493120402e+21       1.416747636622e+04       2.911142204171e-10       6.894798416232e+17       5.493711522351e-09       1.543459994564e+43       2.843706421020e+32       1.537922860348e+33       3.551574458280e+42       1.183858152760e+42       3.446454986861e-08       7.171865472896e+42       2.615803987864e+43       2.615803987864e+43       8.719346625606e+42      -3.665366924252e+51       1.338644391358e-05       8.195500947769e-01 
       4.814607118538e+13       3.257839898172e-25       9.618815965950e-09       5.005715389960e+21       1.416747636622e+04       2.942602795495e-10       6.821083256452e+17       5.553081831653e-09       1.478503940634e+43       2.753468360046e+32       1.489120643698e+33       3.402107505549e+42       1.134035835183e+42       3.446454986861e-08       6.870039651637e+42       2.505718656529e+43       2.505718656529e+43       8.352395521174e+42      -3.473572299795e+51       1.350436948413e-05       8.123934546627e-01 
       4.763132149787e+13       3.328635060804e-25       9.722498361953e-09       4.899251201518e+21       1.416747636622e+04       2.974403380106e-10       6.748156216129e+17       5.613093753403e-09       1.416281542876e+43       2.666093783005e+32       1.441867045911e+33       3.258930824983e+42       1.086310274994e+42       3.446454986861e-08       6.580916080123e+42       2.400266233558e+43       2.400266233558e+43       8.000887444623e+42      -3.291813554073e+51       1.362229505469e-05       8.053607218458e-01 
       4.712207521353e+13       3.400968652316e-25       9.827999747358e-09       4.795051349447e+21       1.416747636622e+04       3.006547632297e-10       6.676008869150e+17       5.673754221466e-09       1.356677756187e+43       2.581491824247e+32       1.396112925358e+33       3.121779692353e+42       1.040593230784e+42       3.446454986861e-08       6.303960187960e+42       2.299251744383e+43       2.299251744383e+43       7.664172480727e+42      -3.119565547958e+51       1.374022062525e-05       7.984487060177e-01 
       4.661827349319e+13       3.474874103350e-25       9.933501132764e-09       4.693067674650e+21       1.416747636622e+04       3.039039266070e-10       6.604632879488e+17       5.735070244642e-09       1.299582377098e+43       2.499574501516e+32       1.351810699800e+33       2.990400524270e+42       9.968001747566e+41       3.446454986861e-08       6.038659901988e+42       2.202488419884e+43       2.202488419884e+43       7.341628065747e+42      -2.956330620840e+51       1.385814619581e-05       7.916543254610e-01 
       4.611985812675e+13       3.550385572868e-25       1.004082150757e-08       4.593253042302e+21       1.416747636622e+04       3.071882035561e-10       6.534020000241e+17       5.797048907523e-09       1.244889840025e+43       2.420256624464e+32       1.308914296904e+33       2.864550409325e+42       9.548501364417e+41       3.446454986861e-08       5.784524699493e+42       2.109797351062e+43       2.109797351062e+43       7.032657836356e+42      -2.801637152789e+51       1.397607176637e-05       7.849746024764e-01 
       4.562677152645e+13       3.627537958756e-25       1.014996087179e-08       4.495561320068e+21       1.416747636622e+04       3.105079735481e-10       6.464162072679e+17       5.859697371175e-09       1.192499022076e+43       2.343455706044e+32       1.267379106330e+33       2.743996658966e+42       9.146655529885e+41       3.446454986861e-08       5.541084701264e+42       2.021007158250e+43       2.021007158250e+43       6.736690526998e+42      -2.655038201937e+51       1.409399733694e-05       7.784066590092e-01 
       4.513895672024e+13       3.706366921876e-25       1.025910023600e-08       4.399947356779e+21       1.416747636622e+04       3.138636201547e-10       6.395051025298e+17       5.923022874174e-09       1.142313056089e+43       2.269091876737e+32       1.227161933337e+33       2.628516377266e+42       8.761721257552e+41       3.446454986861e-08       5.307889802817e+42       1.935953674243e+43       1.935953674243e+43       6.453178913658e+42      -2.516110213176e+51       1.421192290750e-05       7.719477125473e-01 
       4.465635734516e+13       3.786908892422e-25       1.037005858961e-08       4.306366961564e+21       1.416747636622e+04       3.172555310930e-10       6.326678872891e+17       5.987032733179e-09       1.094239151525e+43       2.197087801486e+32       1.188220953865e+33       2.517896048809e+42       8.392986829362e+41       3.446454986861e-08       5.084508842181e+42       1.854479640765e+43       1.854479640765e+43       6.181598802080e+42      -2.384451794414e+51       1.432984847807e-05       7.655950721507e-01 
       4.417891764089e+13       3.869201098584e-25       1.048101694323e-08       4.214776883427e+21       1.416747636622e+04       3.206840982701e-10       6.259037715625e+17       6.051734344080e-09       1.048188422909e+43       2.127368599275e+32       1.150515671037e+33       2.411931143911e+42       8.039770479702e+41       3.446454986861e-08       4.870528802708e+42       1.776434417707e+43       1.776434417707e+43       5.921448058570e+42      -2.259682556874e+51       1.444777404864e-05       7.593461347583e-01 
       4.370658244323e+13       3.953281571114e-25       1.059561327565e-08       4.125134791258e+21       1.416747636622e+04       3.241497178285e-10       6.192119738127e+17       6.117135182534e-09       1.004075725484e+43       2.059861765252e+32       1.114006873044e+33       2.310425740458e+42       7.701419134861e+41       3.446454986861e-08       4.665554049431e+42       1.701673704605e+43       1.701673704605e+43       5.672245681577e+42      -2.141442016065e+51       1.456569961921e-05       7.531983815853e-01 
       4.323929717777e+13       4.039189172664e-25       1.071020960808e-08       4.037399254267e+21       1.416747636622e+04       3.276527901916e-10       6.125917208580e+17       6.183242805121e-09       9.618194977849e+42       1.994497095328e+32       1.078656592371e+33       2.213192161663e+42       7.377307205542e+41       3.446454986861e-08       4.469205597564e+42       1.630059273835e+43       1.630059273835e+43       5.433530912359e+42      -2.029388550272e+51       1.468362518978e-05       7.471493747796e-01 
       4.277700785359e+13       4.126963606713e-25       1.082480594050e-08       3.951529722834e+21       1.416747636622e+04       3.311937201103e-10       6.060422477833e+17       6.250064849996e-09       9.213416108364e+42       1.931206613170e+32       1.044428066306e+33       2.120050629055e+42       7.066835430185e+41       3.446454986861e-08       4.281120411784e+42       1.561458715044e+43       1.561458715044e+43       5.204862383068e+42      -1.923198413535e+51       1.480155076036e-05       7.411967541678e-01 
       4.231966105700e+13       4.216645440871e-25       1.094304025173e-08       3.867486509772e+21       1.416747636622e+04       3.347729167097e-10       5.995627978514e+17       6.317609037890e-09       8.825672236980e+42       1.869924499509e+32       1.011285698714e+33       2.030828930092e+42       6.769429766975e+41       3.446454986861e-08       4.100950734999e+42       1.495745190327e+43       1.495745190327e+43       4.985817300690e+42      -1.822564800284e+51       1.491947633093e-05       7.353382342010e-01 
       4.186720394537e+13       4.308276125401e-25       1.106127456296e-08       3.785230771981e+21       1.416747636622e+04       3.383907935362e-10       5.931526224158e+17       6.385883173001e-09       8.454246450877e+42       1.810587023686e+32       9.791950230139e+32       1.945362099743e+42       6.484540332476e+41       3.446454986861e-08       3.928363445372e+42       1.432797199715e+43       1.432797199715e+43       4.775990665331e+42      -1.727196958908e+51       1.503740190151e-05       7.295716010286e-01 
       4.141958424106e+13       4.401898008155e-25       1.117950887419e-08       3.704724492497e+21       1.416747636622e+04       3.420477686054e-10       5.868109808339e+17       6.454895143786e-09       8.098452008301e+42       1.753132477382e+32       9.481226663392e+32       1.863492115480e+42       6.211640384934e+41       3.446454986861e-08       3.763039440400e+42       1.372498356530e+43       1.372498356530e+43       4.574994521394e+42      -1.636819351715e+51       1.515532747209e-05       7.238947096949e-01 
       4.097675022533e+13       4.497554362099e-25       1.130138116423e-08       3.625930462919e+21       1.416747636622e+04       3.457442644502e-10       5.805371403818e+17       6.524652924074e-09       7.757631068816e+42       1.697501110438e+32       9.180363148285e+32       1.785067605108e+42       5.950225350361e+41       3.446454986861e-08       3.604673046911e+42       1.314737172192e+43       1.314737172192e+43       4.382457240278e+42      -1.551170858849e+51       1.527325304268e-05       7.183054815045e-01 
       4.053865073239e+13       4.595289394303e-25       1.142325345427e-08       3.548812266216e+21       1.416747636622e+04       3.494807081702e-10       5.743303761695e+17       6.595164573714e-09       7.431153477007e+42       1.643635068720e+32       8.889046800220e+32       1.709943566885e+42       5.699811889618e+41       3.446454986861e-08       3.452971455900e+42       1.259406850085e+43       1.259406850085e+43       4.198022833264e+42      -1.470004023853e+51       1.539117861326e-05       7.128019014504e-01 
       4.010523514348e+13       4.695148279807e-25       1.154694473371e-08       3.473334259893e+21       1.416747636622e+04       3.532575314802e-10       5.681899710569e+17       6.666438239833e-09       7.118415597361e+42       1.591478333955e+32       8.606974663227e+32       1.637981101425e+42       5.459937004749e+41       3.446454986861e-08       3.307654181141e+42       1.206405088095e+43       1.206405088095e+43       4.021350293309e+42      -1.393084338721e+51       1.550910418385e-05       7.073820158320e-01 
